#;inlet_Y_SO2;LengthCat2;LengthCool;LengthCat1;conversion;so2;so3;constr;obj_conversion;obj_so2;obj_so3
121;0.05987500000000001;830;750;720;0.5576266375636247;0.02648867451771616;0.04172301003748433;1700;-0.5576266375636247;0.02648867451771616;-0.04172301003748433
122;0.146125;1700;1460;920;0.8204001228514305;0.02624659372474264;0.1498143767989027;-80;-0.8204001228514305;0.02624659372474264;-0.1498143767989027
123;0.121875;1940;870;890;0.8181073601963194;0.0221702573262004;0.1246025039140859;300;-0.8181073601963194;0.0221702573262004;-0.1246025039140859
124;0.05087500000000001;1150;1540;600;0.4190389874931452;0.02955771916288378;0.0266403068889298;710;-0.4190389874931452;0.02955771916288378;-0.0266403068889298
125;0.078875;1140;890;790;0.6898259891932697;0.02446673060438583;0.06799405597028672;1180;-0.6898259891932697;0.02446673060438583;-0.06799405597028672
126;0.09287500000000001;1740;1960;900;0.7091720920808543;0.02701266696137921;0.08230834766628708;-600;-0.7091720920808543;0.02701266696137921;-0.08230834766628708
127;0.118625;1740;1470;670;0.789771919577708;0.02494042210531117;0.1170780888979331;120;-0.789771919577708;0.02494042210531117;-0.1170780888979331
128;0.05937500000000001;670;1670;780;0.4607867233184182;0.03201734460053404;0.03418893340804335;880;-0.4607867233184182;0.03201734460053404;-0.03418893340804335
129;0.102625;510;1130;890;0.6673525203203587;0.03414037984032976;0.08558551692538646;1470;-0.6673525203203587;0.03414037984032976;-0.08558551692538646
130;0.06462500000000002;1400;1220;800;0.6270482971988388;0.02410359462621777;0.05063969426723196;580;-0.6270482971988388;0.02410359462621777;-0.05063969426723196
131;0.129875;1060;1660;710;0.7313991109923199;0.03488728169612831;0.1187066300709383;570;-0.7313991109923199;0.03488728169612831;-0.1187066300709383
132;0.094875;500;1290;780;0.5739752485263858;0.04042154692905741;0.06805062600568686;1430;-0.5739752485263858;0.04042154692905741;-0.06805062600568686
133;0.127375;850;570;810;0.7521978626565919;0.03156646825265133;0.1197330108014885;1770;-0.7521978626565919;0.03156646825265133;-0.1197330108014885
134;0.06162500000000001;1670;630;710;0.7338231936964659;0.01640440795219158;0.05651225628071235;990;-0.7338231936964659;0.01640440795219158;-0.05651225628071235
135;0.146625;1260;720;770;0.7527442464468322;0.03625708393379429;0.1379287410407903;1250;-0.7527442464468322;0.03625708393379429;-0.1379287410407903
136;0.112375;910;660;690;0.7316071324467744;0.0301630346241415;0.1027407791050828;1740;-0.7316071324467744;0.0301630346241415;-0.1027407791050828
137;0.129375;1420;1010;1000;0.8099342816222429;0.02459204973516602;0.1309488172894649;570;-0.8099342816222429;0.02459204973516602;-0.1309488172894649
138;0.095375;1210;640;530;0.6997905228767739;0.02863462389521081;0.08340575221499541;1620;-0.6997905228767739;0.02863462389521081;-0.08340575221499541
139;0.125875;610;1810;800;0.6725179228239547;0.04122479609521632;0.1057878289963793;780;-0.6725179228239547;0.04122479609521632;-0.1057878289963793
140;0.07337500000000001;1800;650;560;0.7478658344564827;0.018501814176196;0.06857521390943547;990;-0.7478658344564827;0.018501814176196;-0.06857521390943547
141;0.06087500000000001;1900;1210;620;0.6109064525827667;0.02368760047420621;0.04647320397652431;270;-0.6109064525827667;0.02368760047420621;-0.04647320397652431
142;0.06212500000000001;770;1690;560;0.3672896648673563;0.03930866111890854;0.02851365514813876;980;-0.3672896648673563;0.03930866111890854;-0.02851365514813876
143;0.104875;1300;670;980;0.809304468326434;0.02000101270605158;0.1060679728658832;1050;-0.809304468326434;0.02000101270605158;-0.1060679728658832
144;0.128125;1490;500;820;0.7688955831933122;0.02961287702271595;0.1231120563282625;1190;-0.7688955831933122;0.02961287702271595;-0.1231120563282625
145;0.096875;1910;1480;890;0.803604207417425;0.01902745540285617;0.0972862798863776;-280;-0.803604207417425;0.01902745540285617;-0.0972862798863776
146;0.134875;870;1570;600;0.6642673553563627;0.04528515942351604;0.1119608279272899;960;-0.6642673553563627;0.04528515942351604;-0.1119608279272899
147;0.107125;1200;1290;1000;0.8009050051526198;0.02132989428398315;0.1072186242289721;510;-0.8009050051526198;0.02132989428398315;-0.1072186242289721
148;0.094625;2000;1180;560;0.7451016765876686;0.02412165091442257;0.0881082248836883;260;-0.7451016765876686;0.02412165091442257;-0.0881082248836883
149;0.095625;740;690;960;0.7406004602568608;0.02480704916942864;0.08850152325397838;1610;-0.7406004602568608;0.02480704916942864;-0.08850152325397838
150;0.144625;1430;1860;650;0.781341336396874;0.03162623719915186;0.1412155419815425;60;-0.781341336396874;0.03162623719915186;-0.1412155419815425
151;0.135125;820;1310;980;0.7824662515932209;0.02939684387200304;0.1321297275120687;890;-0.7824662515932209;0.02939684387200304;-0.1321297275120687
